id;user_id;team_id;title;description;image_url;created_at;updated_at
368;43.0;;Android Design #368;Sample Mobile App design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/mobile_app_368.png;2024-11-23;2024-11-24
369;16.0;;Logo Reveal #369;Sample Animation design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/animation_369.png;2026-09-11;2026-09-13
370;8.0;;iOS Interface #370;Sample Mobile App design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/mobile_app_370.png;2024-09-12;2024-09-12
371;7.0;7.0;Interface Design #371;Sample UIUX design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/uiux_371.png;2023-08-12;2023-08-13
372;1.0;1.0;SaaS Dashboard #372;Sample Web Design design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/web_design_372.png;2025-02-20;2025-02-23
373;3.0;;Editorial Illustration #373;Sample Illustration design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/illustration_373.png;2023-09-04;2023-09-06
374;34.0;;Android Design #374;Sample Mobile App design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/mobile_app_374.png;2026-09-28;2026-10-01
375;6.0;6.0;Motion Graphics #375;Sample Animation design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/animation_375.png;2023-07-14;2023-07-16
376;5.0;5.0;Editorial Illustration #376;Sample Illustration design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/illustration_376.png;2026-06-26;2026-06-29
377;5.0;5.0;Brand Identity #377;Sample Branding design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/branding_377.png;2023-09-15;2023-09-16
378;15.0;;Creative Process #378;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_378.png;2024-02-15;2024-02-17
379;1.0;;Brand Guidelines #379;Sample Branding design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/branding_379.png;2026-09-10;2026-09-10
380;40.0;;SaaS Dashboard #380;Sample Web Design design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/web_design_380.png;2024-09-30;2024-10-02
381;10.0;10.0;UX Case Study #381;Sample UIUX design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/uiux_381.png;2026-06-29;2026-07-02
382;10.0;10.0;iOS Interface #382;Sample Mobile App design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/mobile_app_382.png;2023-01-14;2023-01-16
383;45.0;;Portfolio Site #383;Sample Web Design design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/web_design_383.png;2023-08-05;2023-08-06
384;9.0;9.0;Creative Process #384;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_384.png;2024-05-02;2024-05-04
385;3.0;;Logo Design #385;Sample Branding design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/branding_385.png;2023-05-05;2023-05-05
386;11.0;;Website Redesign #386;Sample Web Design design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/web_design_386.png;2026-02-16;2026-02-18
387;7.0;7.0;Dashboard Design #387;Sample UIUX design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/uiux_387.png;2025-07-07;2025-07-09
388;41.0;;Brand Guidelines #388;Sample Branding design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/branding_388.png;2025-07-28;2025-07-31
389;5.0;5.0;App Dashboard #389;Sample Mobile App design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/mobile_app_389.png;2026-11-25;2026-11-26
390;36.0;;Landing Page #390;Sample Web Design design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/web_design_390.png;2024-01-27;2024-01-28
391;16.0;;3D Animation #391;Sample Animation design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/animation_391.png;2025-04-18;2025-04-19
392;4.0;4.0;Interface Design #392;Sample UIUX design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/uiux_392.png;2024-04-13;2024-04-14
393;10.0;10.0;Creative Concept #393;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_393.png;2023-01-15;2023-01-16
394;45.0;;Character Loop #394;Sample Animation design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/animation_394.png;2025-03-03;2025-03-05
395;5.0;5.0;Brand Identity #395;Sample Branding design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/branding_395.png;2026-04-06;2026-04-09
396;7.0;;Character Design #396;Sample Illustration design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/illustration_396.png;2023-08-03;2023-08-06
397;2.0;2.0;Character Loop #397;Sample Animation design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/animation_397.png;2024-11-13;2024-11-13
398;7.0;;Character Design #398;Sample Illustration design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/illustration_398.png;2023-09-06;2023-09-08
399;3.0;3.0;Interface Design #399;Sample UIUX design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/uiux_399.png;2026-04-27;2026-04-28
400;45.0;;Creative Process #400;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_400.png;2023-05-06;2023-05-07
401;29.0;;Visual Experiment #401;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_401.png;2023-05-28;2023-05-29
402;10.0;10.0;UI Micro-interaction #402;Sample Animation design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/animation_402.png;2026-07-10;2026-07-10
403;10.0;10.0;UX Case Study #403;Sample UIUX design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/uiux_403.png;2024-02-05;2024-02-05
404;29.0;;Vector Illustration #404;Sample Illustration design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/illustration_404.png;2025-07-01;2025-07-02
405;19.0;;Character Design #405;Sample Illustration design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/illustration_405.png;2025-06-12;2025-06-14
406;26.0;;App Dashboard #406;Sample Mobile App design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/mobile_app_406.png;2026-10-04;2026-10-07
407;5.0;;App Onboarding #407;Sample Mobile App design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/mobile_app_407.png;2024-01-10;2024-01-12
408;5.0;;SaaS Dashboard #408;Sample Web Design design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/web_design_408.png;2023-04-11;2023-04-14
409;29.0;;Art Direction #409;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_409.png;2025-02-15;2025-02-17
410;29.0;;Digital Art #410;Sample Illustration design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/illustration_410.png;2025-05-11;2025-05-13
411;34.0;;UX Case Study #411;Sample UIUX design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/uiux_411.png;2023-11-28;2023-11-29
412;8.0;8.0;Creative Process #412;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_412.png;2024-11-24;2024-11-26
413;18.0;;Design Exploration #413;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_413.png;2025-12-15;2025-12-17
414;34.0;;SaaS Dashboard #414;Sample Web Design design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/web_design_414.png;2025-08-13;2025-08-13
415;9.0;9.0;Brand Guidelines #415;Sample Branding design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/branding_415.png;2025-06-09;2025-06-11
416;6.0;;UI Micro-interaction #416;Sample Animation design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/animation_416.png;2024-04-11;2024-04-13
417;45.0;;Interface Design #417;Sample UIUX design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/uiux_417.png;2024-06-10;2024-06-11
418;7.0;;E-commerce UI #418;Sample Web Design design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/web_design_418.png;2026-12-30;2026-12-31
419;4.0;;App Onboarding #419;Sample Mobile App design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/mobile_app_419.png;2026-01-21;2026-01-24
420;44.0;;Character Design #420;Sample Illustration design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/illustration_420.png;2024-03-06;2024-03-07
421;2.0;;Packaging Design #421;Sample Branding design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/branding_421.png;2024-05-28;2024-05-30
422;30.0;;Creative Concept #422;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_422.png;2024-10-12;2024-10-14
423;17.0;;Icon Set #423;Sample Illustration design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/illustration_423.png;2025-08-15;2025-08-18
424;47.0;;Visual Experiment #424;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_424.png;2025-03-11;2025-03-11
425;1.0;1.0;UX Case Study #425;Sample UIUX design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/uiux_425.png;2026-03-22;2026-03-23
426;13.0;;Website Redesign #426;Sample Web Design design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/web_design_426.png;2025-03-15;2025-03-16
427;50.0;;Visual Experiment #427;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_427.png;2026-10-10;2026-10-13
428;10.0;10.0;Logo Reveal #428;Sample Animation design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/animation_428.png;2024-05-18;2024-05-19
429;48.0;;Art Direction #429;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_429.png;2024-12-18;2024-12-19
430;37.0;;Logo Reveal #430;Sample Animation design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/animation_430.png;2026-12-10;2026-12-13
431;24.0;;Creative Process #431;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_431.png;2025-07-01;2025-07-01
432;37.0;;Mobile UI Kit #432;Sample Mobile App design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/mobile_app_432.png;2025-08-10;2025-08-12
433;34.0;;Editorial Illustration #433;Sample Illustration design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/illustration_433.png;2025-06-19;2025-06-21
434;8.0;8.0;Design Exploration #434;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_434.png;2023-01-12;2023-01-13
435;5.0;5.0;SaaS Dashboard #435;Sample Web Design design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/web_design_435.png;2025-10-20;2025-10-21
436;12.0;;Visual Experiment #436;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_436.png;2024-10-19;2024-10-21
437;2.0;;SaaS Dashboard #437;Sample Web Design design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/web_design_437.png;2025-06-12;2025-06-14
438;6.0;;Landing Page #438;Sample Web Design design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/web_design_438.png;2023-11-05;2023-11-06
439;7.0;;Visual Experiment #439;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_439.png;2023-01-30;2023-01-31
440;2.0;;E-commerce UI #440;Sample Web Design design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/web_design_440.png;2024-12-19;2024-12-21
441;36.0;;Interface Design #441;Sample UIUX design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/uiux_441.png;2023-06-08;2023-06-11
442;36.0;;UI Micro-interaction #442;Sample Animation design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/animation_442.png;2023-09-01;2023-09-02
443;7.0;;Logo Reveal #443;Sample Animation design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/animation_443.png;2024-02-17;2024-02-17
444;42.0;;Vector Illustration #444;Sample Illustration design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/illustration_444.png;2026-02-04;2026-02-04
445;18.0;;Vector Illustration #445;Sample Illustration design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/illustration_445.png;2025-03-04;2025-03-04
446;37.0;;Motion Graphics #446;Sample Animation design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/animation_446.png;2025-10-14;2025-10-15
447;2.0;;Logo Design #447;Sample Branding design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/branding_447.png;2026-12-21;2026-12-21
448;50.0;;Wireframe Kit #448;Sample UIUX design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/uiux_448.png;2025-12-15;2025-12-18
449;25.0;;App Onboarding #449;Sample Mobile App design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/mobile_app_449.png;2023-07-12;2023-07-14
450;8.0;;UI Micro-interaction #450;Sample Animation design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/animation_450.png;2026-12-31;2027-01-01
451;27.0;;Creative Concept #451;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_451.png;2023-09-17;2023-09-19
452;21.0;;Character Design #452;Sample Illustration design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/illustration_452.png;2026-05-12;2026-05-12
453;38.0;;Portfolio Site #453;Sample Web Design design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/web_design_453.png;2024-03-02;2024-03-04
454;4.0;;Icon Set #454;Sample Illustration design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/illustration_454.png;2025-06-29;2025-07-01
455;38.0;;Wireframe Kit #455;Sample UIUX design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/uiux_455.png;2024-11-11;2024-11-12
456;31.0;;Creative Concept #456;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_456.png;2023-07-06;2023-07-07
457;31.0;;Packaging Design #457;Sample Branding design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/branding_457.png;2025-01-08;2025-01-11
458;7.0;;Landing Page #458;Sample Web Design design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/web_design_458.png;2026-10-16;2026-10-16
459;43.0;;E-commerce UI #459;Sample Web Design design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/web_design_459.png;2025-02-11;2025-02-13
460;42.0;;Brand Guidelines #460;Sample Branding design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/branding_460.png;2025-04-20;2025-04-22
461;23.0;;iOS Interface #461;Sample Mobile App design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/mobile_app_461.png;2024-07-03;2024-07-05
462;2.0;;Landing Page #462;Sample Web Design design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/web_design_462.png;2023-07-11;2023-07-13
463;20.0;;SaaS Dashboard #463;Sample Web Design design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/web_design_463.png;2026-06-17;2026-06-19
464;46.0;;Logo Design #464;Sample Branding design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/branding_464.png;2026-01-21;2026-01-21
465;6.0;;Creative Concept #465;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_465.png;2024-03-08;2024-03-11
466;24.0;;UX Case Study #466;Sample UIUX design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/uiux_466.png;2024-02-25;2024-02-26
467;5.0;;SaaS Dashboard #467;Sample Web Design design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/web_design_467.png;2026-08-29;2026-08-29
468;44.0;;Visual System #468;Sample Branding design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/branding_468.png;2025-04-10;2025-04-10
469;15.0;;App Onboarding #469;Sample Mobile App design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/mobile_app_469.png;2025-04-08;2025-04-09
470;16.0;;User Flow #470;Sample UIUX design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/uiux_470.png;2025-09-14;2025-09-17
471;49.0;;Art Direction #471;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_471.png;2025-01-29;2025-01-31
472;8.0;;Interface Design #472;Sample UIUX design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/uiux_472.png;2026-10-22;2026-10-22
473;43.0;;3D Animation #473;Sample Animation design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/animation_473.png;2023-11-26;2023-11-27
474;45.0;;Mobile UI Kit #474;Sample Mobile App design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/mobile_app_474.png;2023-08-17;2023-08-18
475;1.0;;Design Exploration #475;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_475.png;2024-12-02;2024-12-02
476;43.0;;Visual Experiment #476;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_476.png;2026-12-13;2026-12-15
477;39.0;;Visual System #477;Sample Branding design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/branding_477.png;2026-08-06;2026-08-06
478;42.0;;Logo Reveal #478;Sample Animation design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/animation_478.png;2024-03-25;2024-03-27
479;16.0;;SaaS Dashboard #479;Sample Web Design design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/web_design_479.png;2024-02-24;2024-02-26
480;20.0;;SaaS Dashboard #480;Sample Web Design design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/web_design_480.png;2025-10-29;2025-10-30
481;23.0;;Creative Process #481;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_481.png;2026-09-08;2026-09-09
482;6.0;;Android Design #482;Sample Mobile App design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/mobile_app_482.png;2023-02-09;2023-02-10
483;2.0;;Vector Illustration #483;Sample Illustration design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/illustration_483.png;2025-09-24;2025-09-25
484;39.0;;E-commerce UI #484;Sample Web Design design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/web_design_484.png;2024-05-18;2024-05-18
485;1.0;;Character Design #485;Sample Illustration design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/illustration_485.png;2025-05-07;2025-05-09
486;4.0;;Icon Set #486;Sample Illustration design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/illustration_486.png;2025-04-08;2025-04-10
487;45.0;;Character Design #487;Sample Illustration design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/illustration_487.png;2025-03-16;2025-03-18
488;27.0;;Dashboard Design #488;Sample UIUX design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/uiux_488.png;2024-12-03;2024-12-05
489;21.0;;Mobile UI Kit #489;Sample Mobile App design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/mobile_app_489.png;2026-10-11;2026-10-12
490;1.0;;Brand Guidelines #490;Sample Branding design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/branding_490.png;2026-08-15;2026-08-16
491;13.0;;Creative Concept #491;Sample Other design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/other_491.png;2025-11-21;2025-11-23
492;1.0;;Motion Graphics #492;Sample Animation design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/animation_492.png;2025-08-07;2025-08-07
493;5.0;;App Dashboard #493;Sample Mobile App design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/mobile_app_493.png;2023-03-26;2023-03-28
494;7.0;;Dashboard Design #494;Sample UIUX design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/uiux_494.png;2023-06-02;2023-06-04
495;2.0;;App Onboarding #495;Sample Mobile App design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/mobile_app_495.png;2023-08-20;2023-08-23
496;20.0;;E-commerce UI #496;Sample Web Design design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/web_design_496.png;2026-01-27;2026-01-29
497;10.0;;Dashboard Design #497;Sample UIUX design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/uiux_497.png;2024-10-22;2024-10-23
498;8.0;;iOS Interface #498;Sample Mobile App design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/mobile_app_498.png;2026-05-29;2026-05-29
499;44.0;;UI Micro-interaction #499;Sample Animation design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/animation_499.png;2026-08-13;2026-08-14
500;13.0;;App Dashboard #500;Sample Mobile App design showcase. Created with passion and precision.;https://cdn.dribbble.com/shots/mobile_app_500.png;2023-11-09;2023-11-09
